x = 97.78597, y = -5.126096, z = 34.945, angle = -80.78, collision = h0000B0
x = 300.0897, y = -11.62636, z = -181.713, angle = 175.1749, collision = h0048B0
x = 299.9671, y = -11.83421, z = -180.2981, angle = -175.8595, collision = h0045B0
x = 300.0427, y = -12.01227, z = -179.2275, angle = 175.452, collision = h0045B0
x = 299.9544, y = -12.19178, z = -177.863, angle = 162.7338, collision = h0045B0
x = 299.5844, y = -12.27763, z = -176.5676, angle = 170.7364, collision = h0045B0
x = 299.2971, y = -12.34716, z = -175.5257, angle = -179.8084, collision = h0045B0
x = 299.294, y = -12.41398, z = -174.115, angle = -179.2338, collision = h0045B0
x = 299.3097, y = -12.43775, z = -172.8114, angle = -177.665, collision = h0045B0
x = 299.3533, y = -12.13208, z = -171.5832, angle = -175.5617, collision = h0045B0
x = 299.4483, y = -11.89597, z = -170.3064, angle = -172.5126, collision = h0045B0
x = 299.6278, y = -11.62941, z = -168.8798, angle = 175.3299, collision = h0045B0
x = 299.6086, y = -11.43766, z = -167.8228, angle = 163.3422, collision = h0045B0
x = 299.2195, y = -11.2086, z = -166.4839, angle = 163.6647, collision = h0045B0
x = 298.8462, y = -11.16953, z = -165.2133, angle = 165.4049, collision = h0045B0
x = 298.5173, y = -11.342, z = -163.8828, angle = -178.6792, collision = h0045B0
x = 298.6171, y = -11.43308, z = -162.835, angle = -169.1872, collision = h0045B0
x = 298.8352, y = -11.71476, z = -161.5425, angle = -167.3853, collision = h0045B0
x = 299.1316, y = -12.03938, z = -160.165, angle = 176.9186, collision = h0045B0
x = 299.1493, y = -12.08945, z = -159.0759, angle = 174.5844, collision = h0045B0
x = 299.0087, y = -11.94404, z = -157.6413, angle = 171.2243, collision = h0045B0
x = 298.807, y = -11.82035, z = -156.3797, angle = 160.9816, collision = h0045B0
x = 298.4269, y = -11.47957, z = -155.2437, angle = 160.1266, collision = h0045B0
x = 297.9856, y = -10.9484, z = -154.0169, angle = 165.6462, collision = h0045B0
x = 297.6321, y = -10.38312, z = -152.6683, angle = 171.4495, collision = h0045B0
x = 297.4553, y = -10.08515, z = -151.5787, angle = 160.734, collision = h0045B0
x = 297.0385, y = -9.816728, z = -150.3174, angle = 164.776, collision = h0045B0
x = 296.6385, y = -9.673349, z = -148.9902, angle = 169.0784, collision = h0045B0
x = 296.4115, y = -9.558464, z = -147.9251, angle = 141.361, collision = h0045B0
x = 294.0097, y = -9.122979, z = -146.0408, angle = 90.73471, collision = h0045B0
x = 292.6247, y = -9.39827, z = -145.9806, angle = 63.85033, collision = h0045B0
x = 291.4369, y = -9.671017, z = -146.5158, angle = 64.54164, collision = h0045B0
x = 290.4045, y = -9.928448, z = -147.1397, angle = 84.05868, collision = h0045B0
x = 289.0245, y = -10.20716, z = -146.6385, angle = 58.04855, collision = h0045B0
x = 288.0907, y = -10.48861, z = -147.1327, angle = 29.35544, collision = h0045B0
x = 287.3363, y = -10.61723, z = -148.3071, angle = 9.666521, collision = h0045B0
x = 287.0822, y = -10.83248, z = -149.5841, angle = -1.537025, collision = h0045B0
x = 287.0939, y = -10.88, z = -150.7122, angle = 17.65581, collision = h0045B0
x = 286.7654, y = -11.13914, z = -152.039, angle = 19.54347, collision = h0045B0
x = 286.322, y = -11.33002, z = -153.2887, angle = 19.92664, collision = h0045B0
x = 285.9171, y = -11.50251, z = -154.4109, angle = 32.89908, collision = h0045B0
x = 285.2966, y = -11.71017, z = -155.5358, angle = 37.34853, collision = h0045B0
x = 284.4392, y = -11.86715, z = -156.6922, angle = 24.82318, collision = h0045B0
x = 283.8694, y = -11.95925, z = -157.8398, angle = 15.48909, collision = h0045B0
x = 283.526, y = -12.01027, z = -159.0002, angle = 1.602403, collision = h0045B0
x = 283.4607, y = -12.06916, z = -160.2879, angle = -0.7561429, collision = h0045B0
x = 283.4815, y = -12.01902, z = -161.7005, angle = -22.51658, collision = h0045B0
x = 283.7789, y = -11.91992, z = -162.7356, angle = -37.75787, collision = h0045B0
x = 284.5275, y = -11.77967, z = -163.719, angle = -7.60532, collision = h0045B0
x = 285.2514, y = -11.5717, z = -164.9072, angle = 44.15849, collision = h0045B0
x = 284.3348, y = -11.81459, z = -165.9787, angle = 76.78596, collision = h0045B0
x = 283.1069, y = -12.06294, z = -166.3268, angle = 98.13015, collision = h0045B0
x = 281.892, y = -12.20861, z = -166.179, angle = 73.93136, collision = h0045B0
x = 280.6942, y = -12.22123, z = -166.4102, angle = 38.06199, collision = h0045B0
x = 279.7778, y = -12.19642, z = -167.5031, angle = 34.58129, collision = h0045B0
x = 279.1699, y = -12.17006, z = -168.3839, angle = 32.40951, collision = h0045B0
x = 278.4582, y = -12.12995, z = -169.5606, angle = 11.75034, collision = h0045B0
x = 278.1305, y = -12.06358, z = -170.856, angle = 2.149829, collision = h0045B0
x = 278.0588, y = -11.99765, z = -171.9483, angle = -8.640968, collision = h0045B0
x = 278.2566, y = -11.93093, z = -173.3383, angle = -19.72101, collision = h0045B0
x = 278.6499, y = -11.80772, z = -174.582, angle = -23.83617, collision = h0045B0
x = 279.1445, y = -11.6998, z = -175.7055, angle = -6.387306, collision = h0045B0
x = 279.494, y = -11.6092, z = -176.8338, angle = 15.51957, collision = h0045B0
x = 279.2719, y = -11.51648, z = -178.2056, angle = 23.65738, collision = h0045B0
x = 278.8701, y = -11.42589, z = -179.1891, angle = 37.00646, collision = h0045B0
x = 278.0182, y = -11.24478, z = -180.2852, angle = 60.79363, collision = h0045B0
x = 276.7824, y = -11.37199, z = -180.0733, angle = 110.4596, collision = h0045B0
x = 275.3618, y = -11.5929, z = -179.8977, angle = 52.36942, collision = h0045B0
x = 274.3515, y = -11.68007, z = -180.7311, angle = 21.8128, collision = h0049B0
x = 273.8037, y = -11.81331, z = -182.1036, angle = 15.5233, collision = h0049B0
x = 273.4407, y = -11.94883, z = -183.4137, angle = 15.12301, collision = h0049B0
x = 273.0972, y = -12.08521, z = -184.691, angle = 14.1334, collision = h0049B0
x = 272.8493, y = -12.19672, z = -185.6705, angle = -4.283649, collision = h0049B0
x = 272.827, y = -12.25076, z = -186.6831, angle = -15.20763, collision = h0049B0
x = 273.1383, y = -12.25668, z = -187.8548, angle = -9.876263, collision = h0049B0
x = 273.274, y = -12.2099, z = -188.9273, angle = 10.06338, collision = h0049B0
x = 273.0445, y = -12.123, z = -190.3227, angle = 18.25975, collision = h0049B0
x = 272.6343, y = -12.11598, z = -191.4754, angle = 32.87758, collision = h0048B0
x = 272.0348, y = -12.356, z = -192.4217, angle = 29.87981, collision = h0048B0
x = 271.3686, y = -12.68992, z = -193.6447, angle = 24.46351, collision = h0048B0
x = 270.8188, y = -12.88131, z = -194.8678, angle = 13.85064, collision = h0048B0
x = 270.5501, y = -12.94053, z = -195.8644, angle = 13.84236, collision = h0048B0
x = 270.238, y = -13.01027, z = -197.1448, angle = 23.49813, collision = h0048B0
x = 269.6503, y = -13.13334, z = -198.5117, angle = 22.34424, collision = h0048B0
x = 269.1742, y = -13.2353, z = -199.7441, angle = 7.910848, collision = h0048B0
x = 269.0002, y = -13.29589, z = -200.7747, angle = -1.671511, collision = h0048B0
x = 269.0971, y = -13.39946, z = -202.0952, angle = -21.22328, collision = h0048B0
x = 269.5747, y = -13.58988, z = -203.5018, angle = -1.905978, collision = h0048B0
x = 270.3386, y = -13.6947, z = -204.3479, angle = -79.55089, collision = h0048B0
x = 270.4496, y = -13.83245, z = -205.417, angle = 22.34789, collision = h0048B0
x = 270.3622, y = -13.92255, z = -206.5401, angle = -25.68941, collision = h0048B0
x = 270.0198, y = -14.00874, z = -207.5349, angle = -9.258158, collision = h0048B0
x = 270.195, y = -14.39791, z = -208.7419, angle = -19.07374, collision = h0048B0
x = 270.605, y = -14.84568, z = -209.9987, angle = -17.84759, collision = h0048B0
x = 271.2109, y = -15.45715, z = -211.3328, angle = -57.28133, collision = h0048B0
x = 272.3448, y = -15.87638, z = -211.9906, angle = -82.77118, collision = h0048B0
x = 273.6754, y = -16.49959, z = -212.5172, angle = -10.44885, collision = h0048B0
x = 273.9622, y = -16.74101, z = -213.8004, angle = -21.2052, collision = h0048B0
x = 274.5974, y = -17.11122, z = -215.1235, angle = -76.83733, collision = h0048B0
x = 275.8289, y = -17.26487, z = -215.3954, angle = -107.6784, collision = h0048B0
x = 277.2701, y = -17.34547, z = -215.1408, angle = -36.3209, collision = h0048B0
x = 278.1186, y = -17.39091, z = -216.1302, angle = -61.64035, collision = h0048B0
x = 279.2625, y = -17.41961, z = -216.8405, angle = -65.27338, collision = h0048B0
x = 278.2992, y = -17.39911, z = -217.1723, angle = 85.01299, collision = h0048B0
x = 280.14, y = -17.32148, z = -217.5545, angle = -78.24574, collision = h0048B0
x = 281.4251, y = -17.28116, z = -217.8192, angle = -58.6939, collision = h0048B0
x = 282.6772, y = -17.50108, z = -218.6142, angle = -53.93832, collision = h0048B0
x = 283.7669, y = -17.66176, z = -219.3575, angle = -53.79286, collision = h0048B0
x = 284.9514, y = -17.94515, z = -220.2556, angle = -45.35214, collision = h0048B0
x = 285.8953, y = -17.94881, z = -221.1814, angle = -56.73074, collision = h0048B0
x = 287.1927, y = -18.11842, z = -221.8856, angle = -72.63222, collision = h0048B0
x = 288.4555, y = -18.1319, z = -222.2787, angle = -84.55369, collision = h0048B0
x = 289.9337, y = -18.14114, z = -222.381, angle = -80.36495, collision = h0048B0
x = 291.2372, y = -17.9787, z = -222.6035, angle = -78.89154, collision = h0048B0
x = 292.6968, y = -17.86138, z = -222.8928, angle = -69.7319, collision = h0048B0
x = 293.9424, y = -17.84778, z = -223.3354, angle = -71.28072, collision = h0048B0
x = 295.3489, y = -17.7267, z = -223.8211, angle = -70.65455, collision = h0048B0
x = 296.5963, y = -17.50528, z = -224.2611, angle = -69.41769, collision = h0048B0
x = 298.0144, y = -17.56751, z = -224.6679, angle = -101.1404, collision = h0048B0
x = 299.3116, y = -17.62616, z = -224.4293, angle = -104.8437, collision = h0048B0
x = 300.7627, y = -17.65276, z = -224.1134, angle = -61.72405, collision = h0048B0
x = 301.9417, y = -17.70962, z = -224.695, angle = -57.30743, collision = h0048B0
x = 303.1854, y = -17.85351, z = -225.5113, angle = -53.30338, collision = h0048B0
x = 304.3036, y = -17.98392, z = -226.2007, angle = -84.77608, collision = h0048B0
x = 305.7771, y = -17.93392, z = -226.2869, angle = -100.6667, collision = h0048B0
x = 307.2492, y = -17.86444, z = -226.104, angle = -78.20822, collision = h0048B0
x = 308.5481, y = -17.6522, z = -226.3363, angle = -82.3112, collision = h0048B0
x = 309.8409, y = -17.72686, z = -226.5524, angle = -84.92058, collision = h0048B0
x = 300.0666, y = -17.79547, z = -225.1339, angle = 51.46187, collision = h0048B0
x = 298.9693, y = -17.8147, z = -226.1175, angle = 31.81288, collision = h0048B0
x = 298.2707, y = -17.76765, z = -227.2406, angle = 32.08604, collision = h0048B0
x = 297.6829, y = -17.77074, z = -228.0568, angle = 62.72078, collision = h0048B0
x = 296.5051, y = -17.60568, z = -228.6338, angle = 56.36175, collision = h0048B0
x = 295.2009, y = -17.58892, z = -229.273, angle = 138.0075, collision = h0048B0
x = 294.4766, y = -18.03347, z = -228.2587, angle = -154.9929, collision = h0048B0
x = 295.0566, y = -18.01685, z = -226.9021, angle = 163.5803, collision = h0048B0
x = 294.6091, y = -18.11415, z = -225.8043, angle = 121.0992, collision = h0048B0
x = 293.3488, y = -18.22637, z = -225.0135, angle = 125.2318, collision = h0048B0
x = 292.2271, y = -18.21012, z = -224.3146, angle = 106.2793, collision = h0048B0
x = 290.799, y = -18.32534, z = -223.9969, angle = 53.14051, collision = h0048B0
x = 289.7895, y = -18.63617, z = -224.8214, angle = -14.55687, collision = h0048B0
x = 290.1737, y = -19.05848, z = -226.1618, angle = -12.67368, collision = h0048B0
x = 290.3369, y = -19.31269, z = -227.3989, angle = 14.49898, collision = h0048B0
x = 290.5404, y = -19.47646, z = -228.7281, angle = -70.16779, collision = h0048B0
x = 291.7229, y = -19.57804, z = -229.2993, angle = 63.08064, collision = h0068B0
x = 290.6117, y = -19.61955, z = -230.3106, angle = 54.26759, collision = h0068B0
x = 289.8404, y = -19.57515, z = -231.2724, angle = 12.95048, collision = h0068B0
x = 289.5168, y = -19.60675, z = -232.7237, angle = 11.49328, collision = h0068B0
x = 289.1677, y = -19.76132, z = -233.9911, angle = 32.03542, collision = h0068B0
x = 288.4341, y = -19.70856, z = -235.2842, angle = 26.13704, collision = h0068B0
x = 287.8401, y = -19.7629, z = -236.4934, angle = 23.86863, collision = h0068B0
x = 287.2833, y = -19.87007, z = -237.7396, angle = 22.59078, collision = h0068B0
x = 286.8915, y = -19.78264, z = -238.6709, angle = 23.55007, collision = h0068B0
x = 286.3641, y = -19.67439, z = -239.884, angle = 23.63967, collision = h0068B0
x = 285.9591, y = -19.65204, z = -240.8096, angle = 23.81515, collision = h0068B0
x = 285.391, y = -19.6153, z = -241.9671, angle = 24.02544, collision = h0068B0
x = 284.7779, y = -19.62689, z = -243.3213, angle = 24.32543, collision = h0068B0
x = 284.2327, y = -19.76358, z = -244.5265, angle = 27.27542, collision = h0068B0
x = 283.7698, y = -19.78881, z = -245.4266, angle = 15.80228, collision = h0068B0
x = 283.5023, y = -19.68414, z = -246.4921, angle = 15.64948, collision = h0068B0
x = 283.0697, y = -19.62238, z = -247.7299, angle = 15.68037, collision = h0068B0
x = 282.4857, y = -19.62434, z = -249.0812, angle = 18.64454, collision = h0068B0
x = 281.9016, y = -19.68287, z = -250.2241, angle = 24.9084, collision = h0068B0
x = 281.2998, y = -19.65073, z = -251.5728, angle = 22.0059, collision = h0068B0
x = 280.7869, y = -19.62827, z = -252.7911, angle = 28.761, collision = h0068B0
x = 280.0548, y = -19.58536, z = -254.086, angle = 34.63297, collision = h0068B0
x = 279.2983, y = -19.62468, z = -255.1705, angle = 31.26456, collision = h0068B0
x = 278.6128, y = -19.69219, z = -256.4822, angle = 23.7167, collision = h0068B0
x = 278.1227, y = -19.57087, z = -257.6974, angle = 43.93661, collision = h0068B0
x = 277.1663, y = -19.44993, z = -258.7782, angle = 86.09547, collision = h0068B0
x = 276.2028, y = -19.34129, z = -257.9301, angle = -163.8377, collision = h0068B0
x = 276.5237, y = -19.33258, z = -256.5033, angle = 179.9898, collision = h0068B0
x = 276.405, y = -19.24157, z = -255.1958, angle = 142.0434, collision = h0068B0
x = 275.4543, y = -19.11831, z = -254.0924, angle = 117.9131, collision = h0068B0
x = 274.2619, y = -18.9873, z = -253.5545, angle = 66.88443, collision = h0068B0
x = 272.9369, y = -18.89272, z = -254.1701, angle = 14.02768, collision = h0068B0
x = 272.7677, y = -18.93186, z = -255.334, angle = -73.26025, collision = h0068B0
x = 274.1274, y = -18.348, z = -255.6528, angle = -54.28014, collision = h0068B0
x = 277.2889, y = -19.34248, z = -259.8501, angle = -26.8183, collision = h0068B0
x = 277.9306, y = -19.27439, z = -260.9992, angle = -41.06091, collision = h0068B0
x = 278.6375, y = -19.19254, z = -262.2171, angle = -11.80757, collision = h0068B0
x = 291.3068, y = -19.16147, z = -227.0465, angle = 169.0251, collision = h0048B0
x = 291.0676, y = -18.70277, z = -225.6352, angle = 157.925, collision = h0048B0
x = 289.8511, y = -18.28637, z = -223.4549, angle = 147.0049, collision = h0048B0
x = 287.1691, y = -17.97065, z = -220.8811, angle = 113.7728, collision = h0048B0
x = 276.9445, y = -17.32932, z = -216.8528, angle = 136.6105, collision = h0048B0
x = 269.3028, y = -14.86689, z = -210.0446, angle = 130.8933, collision = h0048B0
x = 268.2881, y = -14.57346, z = -209.1637, angle = 125.3817, collision = h0048B0
x = 267.4145, y = -14.36344, z = -208.5051, angle = 115.2701, collision = h0048B0
x = 266.1584, y = -14.24157, z = -207.8773, angle = 109.8843, collision = h0048B0
x = 265.1259, y = -14.22331, z = -207.5022, angle = 110.0642, collision = h0048B0
x = 263.8776, y = -14.1774, z = -207.065, angle = 109.0535, collision = h0048B0
x = 262.5556, y = -14.13439, z = -206.4261, angle = 153.9735, collision = h0048B0
x = 261.9395, y = -14.18538, z = -205.2598, angle = 141.6508, collision = h0048B0
x = 261.0411, y = -14.18922, z = -204.0769, angle = 132.9678, collision = h0048B0
x = 260.0791, y = -14.01334, z = -203.1736, angle = 134.4312, collision = h0048B0
x = 259.0278, y = -13.72488, z = -202.1227, angle = 138.7143, collision = h0048B0
x = 258.1548, y = -13.4922, z = -201.129, angle = 138.5226, collision = h0048B0
x = 257.1753, y = -13.38546, z = -200.0092, angle = 151.168, collision = h0048B0
x = 256.527, y = -13.29163, z = -198.8583, angle = 153.5472, collision = h0048B0
x = 256.3806, y = -13.33186, z = -197.7156, angle = 173.1921, collision = h0048B0
x = 256.2276, y = -13.25002, z = -196.4057, angle = 178.6154, collision = h0048B0
x = 256.1918, y = -13.16703, z = -194.9181, angle = 174.2605, collision = h0048B0
x = 256.0818, y = -13.1239, z = -193.6014, angle = 172.6802, collision = h0048B0
x = 255.9097, y = -13.09392, z = -192.1235, angle = -176.7, collision = h0049B0
x = 255.9653, y = -12.9845, z = -190.8034, angle = -175.593, collision = h0049B0
x = 256.0811, y = -12.84389, z = -189.3199, angle = -175.3608, collision = h0049B0
x = 256.1892, y = -12.7184, z = -188.0016, angle = -174.6712, collision = h0049B0
x = 256.3112, y = -12.45644, z = -186.5188, angle = 174.6378, collision = h0049B0
x = 256.1805, y = -12.30064, z = -185.206, angle = 168.6189, collision = h0049B0
x = 255.8874, y = -12.29491, z = -183.7471, angle = 168.7757, collision = h0049B0
x = 255.6352, y = -11.98683, z = -182.4487, angle = 169.3975, collision = h0049B0
x = 255.3543, y = -11.8508, z = -180.9874, angle = 174.3099, collision = h0049B0
x = 255.2566, y = -11.82708, z = -179.6181, angle = -177.6731, collision = h0046B0
x = 255.3238, y = -11.77637, z = -178.2989, angle = 177.7203, collision = h0046B0
x = 255.2822, y = -11.86894, z = -176.8116, angle = -157.945, collision = h0046B0
