x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 40.34811, y = -151.5245, z = 304.4179, angle = 68.78328, collision = h0031B0
x = 39.50327, y = -151.5245, z = 303.8211, angle = 86.14368, collision = h0031B0
x = 38.28127, y = -151.5245, z = 303.7394, angle = 63.69452, collision = h0031B0
x = 37.48756, y = -151.5245, z = 302.8409, angle = 120.3825, collision = h0031B0
x = 36.56872, y = -151.5245, z = 303.6474, angle = 29.26106, collision = h0031B0
x = 37.10287, y = -151.5245, z = 304.7933, angle = -133.3365, collision = h0031B0
x = 38.47227, y = -151.5245, z = 302.3794, angle = -114.7724, collision = h0031B0
x = 39.78848, y = -151.5245, z = 302.7494, angle = -144.5788, collision = h0031B0
x = 41.4035, y = -151.5244, z = 304.9818, angle = -75.65198, collision = h0031B0
x = 42.82534, y = -151.5244, z = 304.8794, angle = -96.12831, collision = h0031B0
x = 43.9937, y = -151.5244, z = 304.6034, angle = -111.8489, collision = h0031B0
x = 45.42764, y = -151.5244, z = 305.0891, angle = -71.85139, collision = h0031B0
x = 46.89759, y = -151.5244, z = 304.7208, angle = -77.56911, collision = h0031B0
x = 48.00226, y = -151.5244, z = 304.2282, angle = -38.86133, collision = h0031B0
x = 49.17816, y = -151.5244, z = 303.3891, angle = -91.91045, collision = h0031B0
x = 50.09347, y = -151.5244, z = 302.788, angle = -151.84, collision = h0031B0
x = 51.11408, y = -151.5244, z = 303.771, angle = -169.6724, collision = h0031B0
x = 51.36647, y = -151.5244, z = 305.2823, angle = -170.0986, collision = h0031B0
x = 51.76811, y = -151.5245, z = 306.4243, angle = -97.49313, collision = h0031B0
x = 52.69299, y = -151.5245, z = 306.8779, angle = -57.38333, collision = h0031B0
x = 53.81173, y = -151.5245, z = 306.3996, angle = -6.422741, collision = h0031B0
x = 54.29742, y = -151.5244, z = 305.3106, angle = 64.98038, collision = h0031B0
x = 53.54127, y = -151.5244, z = 304.4398, angle = 31.27119, collision = h0031B0
x = 52.4365, y = -151.5244, z = 303.5232, angle = -50.43062, collision = h0031B0
x = 52.95876, y = -151.5245, z = 302.3553, angle = -58.27903, collision = h0031B0
x = 54.01458, y = -151.5245, z = 301.6739, angle = 26.84883, collision = h0031B0
x = 54.64677, y = -151.5245, z = 300.7244, angle = 51.53214, collision = h0031B0
x = 70.98273, y = -107.6157, z = 238.7483, angle = -168.0723, collision = h0027B0
x = 70.95187, y = -107.6105, z = 239.7755, angle = -174.9, collision = h0027B0
x = 71.20522, y = -107.6276, z = 240.8294, angle = -138.2969, collision = h0027B0
x = 72.09054, y = -107.6061, z = 241.5334, angle = -78.46944, collision = h0027B0
x = 73.18179, y = -107.6061, z = 241.4383, angle = -106.7841, collision = h0027B0
x = 74.07198, y = -107.6061, z = 240.962, angle = -74.32314, collision = h0027B0
x = 74.81541, y = -107.6061, z = 240.2175, angle = 14.23892, collision = h0027B0
x = 74.43773, y = -107.6061, z = 239.2142, angle = -24.16274, collision = h0027B0
x = 74.50768, y = -107.6067, z = 238.083, angle = 70.50826, collision = h0027B0
x = 73.49406, y = -107.6061, z = 237.6583, angle = 90.59962, collision = h0027B0
x = 72.38903, y = -107.607, z = 237.6601, angle = 105.5579, collision = h0027B0
x = 71.35089, y = -107.6148, z = 237.5713, angle = 16.27887, collision = h0027B0
x = 71.00603, y = -107.6206, z = 236.5649, angle = 2.210195, collision = h0027B0
x = 71.77145, y = -107.6061, z = 235.8893, angle = -123.2704, collision = h0027B0
x = 72.8757, y = -107.6061, z = 236.4004, angle = -92.78741, collision = h0027B0
x = 73.97456, y = -107.6061, z = 236.5235, angle = -95.50465, collision = h0027B0
x = 75.02168, y = -107.6188, z = 236.3761, angle = -21.91291, collision = h0027B0
x = 75.45291, y = -107.6314, z = 235.3972, angle = 26.48709, collision = h0027B0
x = 74.46319, y = -107.6061, z = 235.0332, angle = 130.3437, collision = h0027B0
x = 71.32042, y = -107.6298, z = 234.975, angle = -60.03936, collision = h0027B0
x = 72.15662, y = -107.663, z = 234.4087, angle = -67.59589, collision = h0027B0
x = 73.16315, y = -107.608, z = 233.7139, angle = -22.55927, collision = h0027B0
x = 73.57879, y = -107.6128, z = 232.7055, angle = -12.50069, collision = h0027B0
x = 73.36075, y = -107.6085, z = 231.7274, angle = 106.1906, collision = h0027B0
x = 71.82267, y = -107.6061, z = 231.252, angle = 99.69337, collision = h0027B0
x = 70.76957, y = -107.6061, z = 231.4641, angle = 97.90441, collision = h0027B0
x = 69.68608, y = -107.6061, z = 231.6689, angle = 70.8117, collision = h0027B0
x = 68.67688, y = -107.6061, z = 231.1223, angle = 44.46504, collision = h0027B0
x = 68.15564, y = -107.6061, z = 230.188, angle = 76.9314, collision = h0027B0
x = 66.94612, y = -107.6061, z = 229.9062, angle = 130.6748, collision = h0027B0
x = 66.07183, y = -107.6061, z = 230.5544, angle = 123.4504, collision = h0027B0
x = 64.93109, y = -107.5919, z = 230.9521, angle = 97.94176, collision = h0027B0
x = 63.83022, y = -107.6083, z = 231.5634, angle = 67.85208, collision = h0027B0
x = 62.78546, y = -107.6061, z = 231.2794, angle = 111.7962, collision = h0027B0
x = 62.13493, y = -107.6085, z = 232.1289, angle = 166.6398, collision = h0027B0
x = 62.03032, y = -107.6087, z = 233.1535, angle = 158.7045, collision = h0027B0
x = 62.24032, y = -107.6212, z = 234.3644, angle = 176.6113, collision = h0027B0
x = 62.2824, y = -107.6337, z = 235.3891, angle = -119.8249, collision = h0027B0
x = 63.26286, y = -107.6076, z = 236.1519, angle = -75.32552, collision = h0027B0
x = 64.36567, y = -107.7098, z = 235.821, angle = -83.48867, collision = h0027B0
x = 65.65675, y = -107.8944, z = 235.4423, angle = -101.2243, collision = h0027B0
x = 66.77703, y = -107.7873, z = 235.5383, angle = -40.94984, collision = h0027B0
x = 67.46144, y = -107.6314, z = 234.6441, angle = -1.69972, collision = h0027B0
x = 66.83965, y = -107.7872, z = 233.549, angle = 131.6559, collision = h0027B0
x = 65.99151, y = -107.8536, z = 234.2272, angle = 140.9548, collision = h0027B0
x = 64.32829, y = -108.2154, z = 235.0602, angle = -86.51289, collision = h0027B0
x = 65.67937, y = -107.889, z = 233.1347, angle = 37.65307, collision = h0027B0
x = 66.56991, y = -107.7886, z = 232.3506, angle = 100.3911, collision = h0027B0
x = 64.73122, y = -108.1235, z = 232.6032, angle = 63.60044, collision = h0027B0
x = 62.93293, y = -112.8695, z = 232.7869, angle = 89.38294, collision = h0003B0
x = 35.04992, y = -131.4543, z = 246.8938, angle = -156.7274, collision = h1901B0
x = 35.16125, y = -131.4715, z = 248.0063, angle = -163.5435, collision = h0028B0
x = 35.621, y = -131.4733, z = 248.9163, angle = 124.9364, collision = h0028B0
x = 34.96768, y = -131.474, z = 249.9806, angle = 147.5229, collision = h0028B0
x = 34.58565, y = -131.4745, z = 250.9733, angle = -161.4145, collision = h0028B0
x = 34.89367, y = -131.4753, z = 252.2322, angle = 169.947, collision = h0028B0
x = 34.75427, y = -131.4759, z = 253.3305, angle = -160.112, collision = h0028B0
x = 35.14651, y = -131.4767, z = 254.5384, angle = -174.1355, collision = h0028B0
x = 35.26142, y = -131.4773, z = 255.5671, angle = 176.333, collision = h0028B0
x = 35.19378, y = -131.4779, z = 256.5713, angle = 178.0273, collision = h0028B0
x = 35.15413, y = -131.4785, z = 257.7073, angle = 178.9018, collision = h0028B0
x = 35.12979, y = -131.4793, z = 258.9756, angle = 179.5613, collision = h0028B0
x = 35.12131, y = -131.4799, z = 260.083, angle = -179.8857, collision = h0028B0
x = 35.12277, y = -131.4805, z = 261.0934, angle = -179.4205, collision = h0028B0
x = 35.13242, y = -131.4812, z = 262.1427, angle = -178.9653, collision = h0028B0
x = 35.06095, y = -131.4819, z = 263.4175, angle = 170.2072, collision = h0028B0
x = 34.9074, y = -131.4826, z = 264.4995, angle = -178.9851, collision = h0028B0
x = 34.93465, y = -131.4833, z = 265.7777, angle = -177.8154, collision = h0028B0
x = 34.97047, y = -131.4839, z = 266.7944, angle = -177.29, collision = h0028B0
x = 35.01744, y = -131.4845, z = 267.8353, angle = -176.6808, collision = h0028B0
x = 35.0845, y = -131.4853, z = 269.1218, angle = 177.2594, collision = h0028B0
x = 35.04281, y = -131.486, z = 270.2233, angle = 177.2589, collision = h0028B0
x = 35.0034, y = -131.4866, z = 271.3378, angle = -174.0557, collision = h0028B0
x = 35.02439, y = -131.487, z = 272.7097, angle = 139.4334, collision = h0029B0
x = 34.12679, y = -131.487, z = 273.4012, angle = 68.26395, collision = h0029B0
x = 33.09048, y = -131.487, z = 273.2125, angle = 139.0097, collision = h0029B0
x = 32.35001, y = -131.487, z = 273.9946, angle = 134.7312, collision = h0029B0
x = 31.68789, y = -131.487, z = 275.1006, angle = 81.65501, collision = h0029B0
x = 36.00533, y = -131.487, z = 272.9175, angle = -97.93519, collision = h0029B0
x = 37.10384, y = -131.487, z = 273.0704, angle = -97.14452, collision = h0029B0
x = 37.64146, y = -131.487, z = 274.099, angle = -141.2788, collision = h0029B0
x = 38.03719, y = -131.487, z = 275.1193, angle = -153.285, collision = h0029B0
x = 38.50064, y = -131.487, z = 276.2695, angle = 102.0802, collision = h0029B0
x = 37.28023, y = -131.487, z = 276.5942, angle = 154.4885, collision = h0029B0
x = 36.89323, y = -131.487, z = 277.5969, angle = -136.257, collision = h0029B0
x = 37.87714, y = -131.487, z = 278.5126, angle = -122.5729, collision = h0029B0
x = 37.97804, y = -131.487, z = 279.5384, angle = 82.53395, collision = h0029B0
x = 36.91127, y = -131.487, z = 279.4171, angle = 82.54434, collision = h0029B0
x = 35.7836, y = -131.487, z = 279.2891, angle = 90.05054, collision = h0029B0
x = 34.4423, y = -131.487, z = 279.2941, angle = 90.39773, collision = h0029B0
x = 33.3986, y = -131.487, z = 279.3, angle = 93.06283, collision = h0029B0
x = 32.13694, y = -131.487, z = 279.4791, angle = 107.4004, collision = h0029B0
x = 31.08867, y = -131.487, z = 279.8114, angle = 112.4187, collision = h0029B0
x = 29.88515, y = -131.487, z = 280.2403, angle = 86.99677, collision = h0029B0
x = 28.86826, y = -131.487, z = 280.2129, angle = 82.89374, collision = h0029B0
x = 27.83871, y = -131.487, z = 280.1031, angle = 79.5803, collision = h0029B0
x = 26.7277, y = -131.487, z = 279.9054, angle = 144.5229, collision = h0029B0
x = 26.18972, y = -131.487, z = 280.9016, angle = -142.5635, collision = h0029B0
x = 26.94524, y = -131.487, z = 281.9191, angle = 140.7228, collision = h0029B0
x = 26.49905, y = -131.487, z = 282.9435, angle = 136.7686, collision = h0029B0
x = 25.7282, y = -131.487, z = 283.9524, angle = -107.3787, collision = h0029B0
x = 26.825, y = -131.487, z = 284.2047, angle = -45.31029, collision = h0029B0
x = 27.74699, y = -131.487, z = 283.5455, angle = -93.42222, collision = h0029B0
x = 28.96791, y = -131.487, z = 283.8339, angle = -66.32347, collision = h0029B0
x = 29.97204, y = -131.487, z = 283.5771, angle = 43.41346, collision = h0029B0
x = 29.32584, y = -131.487, z = 282.7208, angle = -29.46955, collision = h0029B0
x = 29.72402, y = -131.487, z = 281.6554, angle = -63.97536, collision = h0029B0
x = 30.86327, y = -131.487, z = 281.1121, angle = -62.03182, collision = h0029B0
x = 31.80239, y = -131.487, z = 280.6783, angle = -73.03033, collision = h0029B0
x = 32.74055, y = -131.487, z = 280.3288, angle = -81.95444, collision = h0029B0
x = 35.05358, y = -131.487, z = 280.3896, angle = -126.7017, collision = h0029B0
x = 35.9688, y = -131.487, z = 280.9755, angle = -109.6651, collision = h0029B0
x = 37.01031, y = -131.487, z = 281.2932, angle = -124.6842, collision = h0029B0
x = 38.02321, y = -131.487, z = 281.7046, angle = -166.185, collision = h0029B0
x = 37.82659, y = -131.487, z = 282.6984, angle = -168.4534, collision = h0029B0
x = 37.68487, y = -131.487, z = 283.8747, angle = -158.5119, collision = h0029B0
x = 37.96967, y = -131.487, z = 284.8983, angle = -121.7406, collision = h0029B0
x = 38.71888, y = -131.487, z = 285.657, angle = 116.019, collision = h0029B0
x = 37.72807, y = -131.487, z = 286.0721, angle = 118.2018, collision = h0029B0
x = 36.73305, y = -131.487, z = 286.5507, angle = 114.4468, collision = h0029B0
x = 35.71066, y = -131.487, z = 286.9727, angle = 106.1359, collision = h0029B0
x = 34.64737, y = -131.487, z = 287.2809, angle = 106.3772, collision = h0029B0
x = 33.61096, y = -131.487, z = 287.586, angle = 106.7181, collision = h0029B0
x = 32.48484, y = -131.487, z = 287.9246, angle = 112.3263, collision = h0029B0
x = 31.49491, y = -131.487, z = 288.4492, angle = -169.6564, collision = h0029B0
x = 31.87621, y = -131.487, z = 289.4624, angle = -142.5322, collision = h0029B0
x = 32.55352, y = -131.487, z = 290.2159, angle = -179.5935, collision = h0029B0
x = 32.52584, y = -131.487, z = 291.321, angle = 133.2657, collision = h0029B0
x = 31.66307, y = -131.487, z = 292.2215, angle = -162.4435, collision = h0029B0
x = 32.76521, y = -131.487, z = 292.3219, angle = -82.78422, collision = h0029B0
x = 33.81791, y = -131.487, z = 292.0661, angle = -66.54279, collision = h0029B0
x = 35.01753, y = -131.487, z = 291.6892, angle = -97.76691, collision = h0029B0
x = 36.08517, y = -131.487, z = 291.8365, angle = -113.6281, collision = h0029B0
x = 37.29998, y = -131.487, z = 292.2664, angle = -112.8809, collision = h0029B0
x = 38.39836, y = -131.487, z = 292.7028, angle = -128.3452, collision = h0029B0
x = 39.36956, y = -131.487, z = 293.3855, angle = -95.27529, collision = h0029B0
x = 40.46105, y = -131.487, z = 293.6003, angle = -88.40967, collision = h0029B0
x = 41.55463, y = -131.487, z = 293.527, angle = -76.96738, collision = h0029B0
x = 42.79949, y = -131.487, z = 293.3814, angle = -136.6617, collision = h0029B0
x = 43.52713, y = -131.487, z = 294.0825, angle = -126.3216, collision = h0029B0
x = 44.31627, y = -131.487, z = 294.7367, angle = -171.955, collision = h0029B0
x = 44.46498, y = -131.487, z = 295.9039, angle = 130.8704, collision = h0029B0
x = 43.69131, y = -131.487, z = 296.6617, angle = 103.1164, collision = h0029B0
x = 42.45205, y = -131.487, z = 296.9377, angle = 88.94617, collision = h0029B0
x = 41.42731, y = -131.487, z = 296.9074, angle = 90.11568, collision = h0029B0
x = 40.40205, y = -131.487, z = 296.9098, angle = 87.50304, collision = h0029B0
x = 39.27168, y = -131.487, z = 296.8228, angle = 79.54752, collision = h0029B0
x = 38.19804, y = -131.487, z = 296.66, angle = 88.31741, collision = h0029B0
x = 37.07608, y = -131.487, z = 296.6288, angle = 86.58212, collision = h0029B0
x = 35.91779, y = -131.487, z = 296.6567, angle = 105.7103, collision = h0029B0
x = 34.88549, y = -131.487, z = 296.9455, angle = 110.9964, collision = h0029B0
x = 33.6927, y = -131.487, z = 297.4041, angle = 116.1232, collision = h0029B0
x = 32.70882, y = -131.487, z = 297.8801, angle = 119.8077, collision = h0029B0
x = 31.65423, y = -131.487, z = 298.5849, angle = -145.4935, collision = h0029B0
x = 32.21926, y = -131.487, z = 299.5057, angle = -124.9514, collision = h0029B0
x = 32.98499, y = -131.487, z = 300.4328, angle = 144.7772, collision = h0029B0
x = 32.15495, y = -131.487, z = 301.3871, angle = 121.6434, collision = h0029B0
x = 31.29799, y = -131.487, z = 301.963, angle = -117.4169, collision = h0029B0
x = 32.17948, y = -131.487, z = 302.797, angle = -122.8606, collision = h0029B0
x = 33.10547, y = -131.487, z = 303.398, angle = -122.4527, collision = h0029B0
x = 34.21189, y = -131.487, z = 304.0069, angle = -83.74491, collision = h0029B0
x = 35.24714, y = -131.487, z = 303.9671, angle = -127.9665, collision = h0029B0
x = 36.11973, y = -131.487, z = 304.6702, angle = 179.4595, collision = h0029B0
x = 36.0516, y = -131.487, z = 305.7413, angle = 170.7654, collision = h0029B0
x = 35.88717, y = -131.487, z = 306.8303, angle = 165.8195, collision = h0029B0
x = 35.57381, y = -131.487, z = 307.8918, angle = 145.5777, collision = h0029B0
x = 35.02607, y = -131.487, z = 308.7361, angle = 152.0463, collision = h0029B0
x = 34.5747, y = -131.487, z = 309.9107, angle = -174.9431, collision = h0029B0
x = 34.69279, y = -131.487, z = 311.2217, angle = -163.4328, collision = h0029B0
x = 34.91655, y = -131.487, z = 312.2771, angle = -173.0921, collision = h0029B0
x = 35.12646, y = -131.487, z = 313.3688, angle = 173.8131, collision = h0029B0
x = 35.08733, y = -131.487, z = 314.424, angle = 174.6512, collision = h0029B0
x = 34.97459, y = -131.487, z = 315.573, angle = 177.004, collision = h0029B0
x = 34.91371, y = -131.487, z = 316.7101, angle = 176.9228, collision = h0029B0
x = 34.85454, y = -131.487, z = 317.8135, angle = 178.6158, collision = h0029B0
x = 34.82774, y = -131.487, z = 319.081, angle = -179.4781, collision = h0029B0
x = 34.84991, y = -131.487, z = 320.1402, angle = -169.6244, collision = h0029B0
x = 35.07977, y = -131.487, z = 321.4308, angle = -178.1284, collision = h0029B0
x = 35.13053, y = -131.487, z = 322.5708, angle = 169.5089, collision = h0029B0
x = 34.94814, y = -131.487, z = 323.5988, angle = 168.9995, collision = h0029B0
x = 34.73068, y = -131.487, z = 324.6837, angle = 156.7885, collision = h0029B0
x = 34.30138, y = -131.487, z = 325.7025, angle = 156.9743, collision = h0029B0
x = 33.8906, y = -131.487, z = 326.7307, angle = 170.1599, collision = h0029B0
x = 33.63013, y = -131.487, z = 327.9306, angle = 168.7259, collision = h0029B0
x = 33.41247, y = -131.487, z = 329.0167, angle = 172.7571, collision = h0029B0
x = 33.27359, y = -131.487, z = 330.1132, angle = 173.4001, collision = h0029B0
x = 33.14656, y = -131.487, z = 331.2119, angle = 179.6779, collision = h0029B0
x = 33.11036, y = -131.487, z = 332.3162, angle = -179.6707, collision = h0029B0
x = 33.12001, y = -131.487, z = 333.4351, angle = -178.6732, collision = h0029B0
x = 33.14113, y = -131.487, z = 334.5676, angle = -178.1879, collision = h0029B0
x = 33.17115, y = -131.487, z = 335.5909, angle = -177.0754, collision = h0029B0
x = 33.21981, y = -131.487, z = 336.6113, angle = 179.4618, collision = h0029B0
x = 33.21106, y = -131.487, z = 337.9026, angle = -179.2502, collision = h0029B0
x = 33.2189, y = -131.487, z = 339.0104, angle = 171.3576, collision = h0029B0
x = 33.09607, y = -131.487, z = 340.2747, angle = 175.0354, collision = h0029B0
