x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 378.4942, y = -378.1325, z = 337.3848, angle = 161.4026, collision = h0034B1
x = 378.0674, y = -378.1325, z = 338.6856, angle = 160.8539, collision = h0035B1
x = 377.6046, y = -378.1325, z = 339.7579, angle = 159.7999, collision = h0035B1
x = 376.6686, y = -378.1325, z = 342.7997, angle = 167.1098, collision = h0035B1
x = 374.4159, y = -377.9028, z = 349.3422, angle = 164.8802, collision = h0035B1
x = 373.8387, y = -378.048, z = 351.8661, angle = 179.3895, collision = h0035B1
x = 383.9878, y = -373.3308, z = 356.2039, angle = -87.05259, collision = h0036B1
x = 397.3879, y = -366.3188, z = 355.416, angle = -91.02396, collision = h0036B1
x = 408.5573, y = -360.7458, z = 355.6906, angle = -98.64375, collision = h0036B1
x = 420.0304, y = -359.1021, z = 354.5034, angle = -24.97778, collision = h1036B1
x = 422.8077, y = -359.381, z = 348.8081, angle = -9.801403, collision = h0037B1
x = 423.0406, y = -359.5363, z = 347.4721, angle = -9.525136, collision = h0037B1
x = 423.2589, y = -359.2516, z = 346.2733, angle = -14.36025, collision = h0037B1
x = 423.5248, y = -359.2465, z = 345.2407, angle = 43.1044, collision = h0037B1
x = 419.1839, y = -358.9309, z = 344.1199, angle = 25.5129, collision = h0038B1
x = 418.6331, y = -358.8207, z = 342.8354, angle = 16.6061, collision = h0038B1
x = 418.2871, y = -358.7615, z = 341.4746, angle = 8.626597, collision = h0038B1
x = 418.0866, y = -358.986, z = 340.0837, angle = 6.806406, collision = h0038B1
x = 417.9373, y = -359.4116, z = 338.6867, angle = 3.294282, collision = h0038B1
x = 417.8092, y = -359.9956, z = 337.6478, angle = 31.79105, collision = h0038B1
x = 417.2065, y = -360.6671, z = 336.6447, angle = 31.31265, collision = h0038B1
x = 416.5055, y = -361.3994, z = 335.5531, angle = 8.786724, collision = h0038B1
x = 416.3526, y = -361.9275, z = 334.8997, angle = 4.590775, collision = h0038B1
x = 416.2632, y = -362.6512, z = 333.6852, angle = -10.35104, collision = h0038B1
x = 416.5098, y = -363.1746, z = 332.3196, angle = 21.0634, collision = h0038B1
x = 416.2192, y = -363.6053, z = 331.1523, angle = 9.413858, collision = h0038B1
x = 416.0106, y = -363.8983, z = 329.8296, angle = -26.56393, collision = h0038B1
x = 416.5166, y = -364.2048, z = 328.7137, angle = -48.79095, collision = h0038B1
x = 417.4724, y = -364.5028, z = 327.8369, angle = -46.68337, collision = h0038B1
x = 418.4298, y = -364.5793, z = 327.0213, angle = -29.51649, collision = h0038B1
x = 419.0368, y = -364.6, z = 325.9387, angle = -28.21908, collision = h0038B1
x = 419.6796, y = -364.5409, z = 324.7617, angle = -42.92748, collision = h0038B1
x = 420.4422, y = -364.5977, z = 323.813, angle = -47.56758, collision = h0038B1
x = 421.3854, y = -364.7391, z = 322.8407, angle = 11.19695, collision = h0038B1
x = 421.2558, y = -364.7168, z = 321.6605, angle = 19.55151, collision = h0038B1
x = 420.7803, y = -364.852, z = 320.3919, angle = 29.29614, collision = h0038B1
x = 420.2085, y = -364.9922, z = 319.3079, angle = 49.05192, collision = h0038B1
x = 419.2375, y = -365.0765, z = 318.4304, angle = 109.9374, collision = h0038B1
x = 417.8483, y = -365.4341, z = 319.2194, angle = -171.1928, collision = h0038B1
x = 417.9267, y = -365.4341, z = 320.5807, angle = 168.2698, collision = h0038B1
x = 417.7114, y = -365.4341, z = 321.7711, angle = -179.1443, collision = h0038B1
x = 417.6784, y = -365.4341, z = 323.0886, angle = -179.3594, collision = h0038B1
x = 417.6638, y = -365.4341, z = 324.3021, angle = 124.5892, collision = h0038B1
x = 416.6787, y = -365.4341, z = 325.0769, angle = 104.1403, collision = h0038B1
x = 415.4359, y = -365.4341, z = 325.4405, angle = 120.209, collision = h0038B1
x = 414.3544, y = -365.4341, z = 325.9996, angle = 155.0215, collision = h3800B1
x = 413.7367, y = -365.3277, z = 327.1922, angle = 177.8027, collision = h0038B1
x = 413.6443, y = -365.4341, z = 328.4077, angle = -169.5279, collision = h0038B1
x = 413.8645, y = -365.4341, z = 329.7557, angle = -165.1307, collision = h0038B1
x = 414.1436, y = -365.4341, z = 330.9285, angle = 138.4772, collision = h0038B1
x = 413.3756, y = -365.3723, z = 331.9444, angle = 81.88849, collision = h0038B1
x = 412.1674, y = -365.4341, z = 331.8865, angle = 122.7448, collision = h3800B1
x = 411.0425, y = -365.2907, z = 332.3455, angle = 157.9336, collision = h0038B1
x = 410.5516, y = -365.4341, z = 333.4747, angle = -161.4617, collision = h0038B1
x = 410.9082, y = -365.4341, z = 334.6659, angle = -141.6606, collision = h0038B1
x = 411.6961, y = -365.4341, z = 335.7201, angle = -164.9808, collision = h0038B1
x = 412.1656, y = -365.4341, z = 336.8283, angle = -142.8184, collision = h0038B1
x = 412.8243, y = -365.4341, z = 337.9338, angle = -85.33601, collision = h0038B1
x = 413.9491, y = -365.3501, z = 337.8072, angle = -69.03596, collision = h3800B1
x = 415.0362, y = -365.4341, z = 337.4503, angle = -104.59, collision = h0038B1
x = 416.3168, y = -365.4341, z = 337.7121, angle = -110.8461, collision = h0038B1
x = 417.3576, y = -365.4341, z = 337.5446, angle = 28.17493, collision = h0038B1
x = 417.0092, y = -365.4341, z = 336.4436, angle = 74.91616, collision = h0038B1
x = 415.3612, y = -365.4341, z = 338.6127, angle = 107.1491, collision = h0038B1
x = 410.008, y = -365.4341, z = 332.4205, angle = 28.91558, collision = h0038B1
x = 409.3149, y = -365.4341, z = 331.2428, angle = 43.07504, collision = h0038B1
x = 408.4572, y = -365.4341, z = 330.4377, angle = 108.0028, collision = h0038B1
x = 407.217, y = -365.3817, z = 330.7736, angle = 128.5671, collision = h0038B1
x = 406.2274, y = -365.4341, z = 331.5481, angle = 83.64405, collision = h3800B1
x = 405.0631, y = -364.9002, z = 331.5503, angle = -5.446256, collision = h3800B1
x = 408.8878, y = -365.3586, z = 329.3415, angle = 43.78639, collision = h3800B1
x = 408.1019, y = -365.4341, z = 328.3736, angle = 86.04733, collision = h3800B1
x = 406.8861, y = -365.4341, z = 328.183, angle = 45.35584, collision = h3800B1
x = 406.0281, y = -364.9152, z = 327.8666, angle = -12.34764, collision = h3800B1
x = 407.0587, y = -365.2354, z = 326.2441, angle = -16.88437, collision = h3800B1
x = 407.8809, y = -365.4341, z = 325.1952, angle = -49.96439, collision = h0038B1
x = 409.3934, y = -365.0409, z = 324.2051, angle = -107.9712, collision = h3800B1
x = 410.7137, y = -365.2165, z = 324.5049, angle = -100.2697, collision = h3800B1
x = 411.8783, y = -365.3631, z = 324.7309, angle = -40.30659, collision = h0038B1
x = 412.8495, y = -365.4341, z = 323.8258, angle = 2.582659, collision = h3800B1
x = 412.9508, y = -365.0677, z = 322.6693, angle = 24.65965, collision = h0038B1
x = 412.4015, y = -365.3426, z = 321.474, angle = 32.90084, collision = h0038B1
x = 411.7793, y = -365.4341, z = 320.3843, angle = -33.90367, collision = h0038B1
x = 412.333, y = -365.4341, z = 319.4517, angle = -97.54758, collision = h0038B1
x = 413.6193, y = -365.4341, z = 319.521, angle = -113.7275, collision = h0038B1
x = 414.7687, y = -365.3891, z = 320.0052, angle = -115.0148, collision = h3800B1
x = 416.0052, y = -365.4341, z = 320.5782, angle = -128.5796, collision = h0038B1
x = 418.7496, y = -365.4341, z = 323.0388, angle = -129.0299, collision = h0038B1
x = 420.287, y = -365.4341, z = 322.0583, angle = 31.67925, collision = h0038B1
x = 419.7404, y = -365.4341, z = 321.1023, angle = 53.26404, collision = h0038B1
x = 416.8613, y = -365.4341, z = 319.7468, angle = 76.02603, collision = h0038B1
x = 415.6668, y = -365.4341, z = 319.4261, angle = 76.89173, collision = h0038B1
x = 413.4355, y = -365.1095, z = 318.3378, angle = -0.3486812, collision = h0038B1
x = 413.545, y = -365.4341, z = 316.3594, angle = -51.47541, collision = h0038B1
x = 414.4072, y = -365.4341, z = 315.5117, angle = -59.10762, collision = h0038B1
x = 415.5351, y = -365.4322, z = 314.8382, angle = -73.31873, collision = h0038B1
x = 416.7433, y = -365.4286, z = 314.421, angle = -116.0307, collision = h0038B1
x = 417.8849, y = -365.4292, z = 314.8685, angle = -125.648, collision = h0038B1
x = 418.932, y = -365.4316, z = 315.6785, angle = -78.3092, collision = h0038B1
x = 419.9694, y = -365.4311, z = 315.6911, angle = -60.90181, collision = h3800B1
x = 421.3058, y = -365.3142, z = 314.9957, angle = -48.61763, collision = h0038B1
x = 422.1607, y = -365.4332, z = 314.3063, angle = -33.04433, collision = h0038B1
x = 422.9938, y = -365.4329, z = 313.0941, angle = -80.2039, collision = h0038B1
x = 424.1517, y = -365.4341, z = 312.8045, angle = 64.10034, collision = h3800B1
x = 423.1214, y = -365.4321, z = 315.6756, angle = 42.95793, collision = h0038B1
x = 431.5989, y = -375.9262, z = 314.259, angle = -4.785531, collision = h0046B1
x = 430.7809, y = -375.9013, z = 315.18, angle = 113.7246, collision = h0046B1
x = 429.4801, y = -375.8909, z = 315.6738, angle = 67.25874, collision = h0046B1
x = 428.2483, y = -375.9031, z = 315.1011, angle = 33.92302, collision = h0046B1
x = 428.4631, y = -375.8918, z = 316.3773, angle = -133.1104, collision = h0046B1
x = 429.4889, y = -375.8777, z = 317.3213, angle = -125.9274, collision = h0046B1
x = 430.567, y = -375.5439, z = 318.2108, angle = 152.5602, collision = h0046B1
x = 429.9588, y = -375.4189, z = 319.2975, angle = 143.9736, collision = h0046B1
x = 429.5231, y = -375.5735, z = 320.468, angle = -134.152, collision = h0046B1
x = 430.5582, y = -375.5811, z = 321.364, angle = -139.6069, collision = h0046B1
x = 431.168, y = -375.855, z = 322.4648, angle = 159.0195, collision = h0046B1
x = 430.7744, y = -375.9154, z = 323.8086, angle = -169.6519, collision = h0046B1
x = 431.1961, y = -375.9811, z = 325.0993, angle = -158.9778, collision = h0046B1
x = 431.7345, y = -375.977, z = 326.3846, angle = -142.3262, collision = h0046B1
x = 432.5985, y = -375.9996, z = 327.498, angle = -134.6574, collision = h0046B1
x = 433.6113, y = -375.9975, z = 328.4704, angle = -125.6858, collision = h0046B1
x = 434.7549, y = -376.0196, z = 329.2865, angle = -94.44343, collision = h0046B1
x = 436.1042, y = -376.0479, z = 329.4521, angle = -117.5595, collision = h0046B1
x = 437.1061, y = -376.0498, z = 330.2284, angle = -173.0425, collision = h0046B1
x = 437.1778, y = -375.9807, z = 331.5771, angle = 154.5549, collision = h0046B1
x = 436.2088, y = -375.9295, z = 332.3969, angle = 65.25095, collision = h0046B1
x = 434.9957, y = -375.9295, z = 331.7677, angle = 20.23607, collision = h0046B1
x = 434.6549, y = -375.9295, z = 330.4771, angle = 21.5169, collision = h0046B1
x = 431.507, y = -375.3538, z = 320.0379, angle = 50.91925, collision = h0046B1
x = 429.8572, y = -375.9131, z = 314.4236, angle = 15.08272, collision = h0046B1
x = 429.4535, y = -375.917, z = 313.0803, angle = 63.58968, collision = h0046B1
x = 428.278, y = -375.7469, z = 312.755, angle = 151.2997, collision = h0046B1
x = 427.366, y = -375.7506, z = 313.8314, angle = 107.2636, collision = h0046B1
x = 426.5416, y = -375.4732, z = 313.1101, angle = 78.79947, collision = h0046B1
x = 425.3073, y = -375.4732, z = 313.8801, angle = 164.9359, collision = h0046B1
x = 424.8127, y = -375.4732, z = 315.1684, angle = 167.6829, collision = h0046B1
x = 424.5756, y = -375.603, z = 316.5508, angle = 157.5276, collision = h0046B1
x = 423.9521, y = -375.7111, z = 317.7498, angle = 106.8036, collision = h0046B1
x = 422.6155, y = -375.4732, z = 318.1151, angle = 169.2234, collision = h0046B1
x = 422.4701, y = -375.6263, z = 319.1554, angle = -103.2757, collision = h0046B1
x = 423.4986, y = -375.9127, z = 319.467, angle = -114.4805, collision = h0046B1
x = 424.7232, y = -375.9019, z = 320.0617, angle = -160.3635, collision = h0046B1
x = 425.1449, y = -375.9102, z = 321.3579, angle = 130.8839, collision = h0046B1
x = 424.0688, y = -375.9199, z = 321.949, angle = 70.76093, collision = h0046B1
x = 422.7235, y = -375.9266, z = 321.6143, angle = 90.43217, collision = h0046B1
x = 421.9071, y = -375.928, z = 322.1941, angle = 127.1095, collision = h0046B1
x = 420.7438, y = -375.9283, z = 322.9757, angle = 98.65907, collision = h0046B1
x = 419.3939, y = -375.7172, z = 323.1949, angle = 112.6868, collision = h0046B1
x = 418.0885, y = -375.4733, z = 323.6701, angle = 134.9324, collision = h0046B1
x = 417.153, y = -375.4732, z = 324.686, angle = 156.8531, collision = h0046B1
x = 418.3798, y = -375.9283, z = 325.7234, angle = -119.5836, collision = h0046B1
x = 419.4987, y = -375.9273, z = 326.5539, angle = -140.8811, collision = h0046B1
x = 420.3108, y = -375.9263, z = 327.6909, angle = -164.9287, collision = h0046B1
x = 420.4972, y = -375.9262, z = 329.0335, angle = 78.07468, collision = h0046B1
x = 418.9155, y = -375.9266, z = 328.6851, angle = 80.2402, collision = h0046B1
x = 417.7336, y = -375.9274, z = 328.4558, angle = 100.3777, collision = h0046B1
x = 416.4065, y = -375.9281, z = 328.634, angle = 112.9751, collision = h0046B1
x = 415.3013, y = -375.9285, z = 329.118, angle = 153.226, collision = h0046B1
x = 414.694, y = -375.9283, z = 330.2577, angle = 166.6794, collision = h0046B1
x = 414.3734, y = -375.9287, z = 331.4913, angle = -157.9683, collision = h0046B1
x = 414.7783, y = -375.929, z = 332.6148, angle = -67.13726, collision = h0046B1
x = 415.9326, y = -375.9286, z = 332.4146, angle = 3.444669, collision = h0046B1
x = 415.9451, y = -375.9282, z = 331.2395, angle = 82.15226, collision = h0046B1
x = 417.0688, y = -375.9282, z = 332.1045, angle = -53.18175, collision = h0046B1
x = 418.1424, y = -375.9276, z = 331.4266, angle = -25.70581, collision = h0046B1
x = 418.7133, y = -375.9271, z = 330.3132, angle = -34.77931, collision = h0046B1
x = 421.6374, y = -375.9259, z = 326.9442, angle = -60.26802, collision = h0046B1
x = 422.7132, y = -375.9256, z = 326.3264, angle = -66.66747, collision = h0046B1
x = 423.8856, y = -375.9251, z = 325.8108, angle = -99.45893, collision = h0046B1
x = 425.1125, y = -375.9244, z = 325.8714, angle = -148.3497, collision = h0046B1
x = 425.8213, y = -375.924, z = 326.8708, angle = -163.1785, collision = h0046B1
x = 426.219, y = -375.9243, z = 328.1584, angle = 175.9928, collision = h0046B1
x = 426.1681, y = -375.9251, z = 329.3685, angle = 128.9358, collision = h0046B1
x = 425.2138, y = -375.9253, z = 330.3134, angle = 99.97983, collision = h0046B1
x = 424.0523, y = -375.9258, z = 330.5919, angle = 140.4493, collision = h0046B1
x = 424.4811, y = -375.4705, z = 332.0085, angle = -167.4965, collision = h4601B1
x = 424.7761, y = -375.8148, z = 333.347, angle = 177.9195, collision = h4601B1
x = 424.6954, y = -375.9268, z = 334.5101, angle = 129.1632, collision = h0046B1
x = 423.6768, y = -375.9274, z = 335.4051, angle = 130.4014, collision = h0046B1
x = 422.7477, y = -375.9279, z = 336.1894, angle = 138.0719, collision = h0046B1
x = 421.8618, y = -375.9285, z = 337.1661, angle = -168.5618, collision = h0046B1
x = 421.8712, y = -375.9289, z = 338.2992, angle = -107.5572, collision = h0046B1
x = 423.0222, y = -375.9287, z = 338.7532, angle = -61.40056, collision = h0046B1
x = 424.164, y = -375.9283, z = 338.237, angle = -11.16668, collision = h0046B1
x = 424.5523, y = -375.928, z = 337.0721, angle = -82.78014, collision = h0046B1
x = 425.8142, y = -375.9295, z = 336.8199, angle = -148.4288, collision = h0046B1
x = 426.4964, y = -375.9295, z = 337.7847, angle = 143.9272, collision = h0046B1
x = 425.9116, y = -375.9295, z = 338.9538, angle = 145.811, collision = h0046B1
x = 425.2841, y = -375.9295, z = 339.9341, angle = -150.4306, collision = h0046B1
x = 425.8633, y = -375.9295, z = 341.0626, angle = -79.54151, collision = h0046B1
x = 427.0367, y = -375.9295, z = 341.0063, angle = -45.55591, collision = h0046B1
x = 428.0076, y = -375.9295, z = 340.1589, angle = -48.82288, collision = h0046B1
x = 428.9617, y = -375.9295, z = 339.3217, angle = -66.46761, collision = h0046B1
x = 430.1017, y = -375.9295, z = 338.8192, angle = -67.85768, collision = h0046B1
x = 431.3335, y = -375.9295, z = 338.3122, angle = -70.67715, collision = h0046B1
x = 432.5013, y = -375.9295, z = 337.9238, angle = -95.64844, collision = h0046B1
x = 433.7644, y = -375.9295, z = 338.1436, angle = 159.452, collision = h0046B1
x = 433.4864, y = -375.9295, z = 339.2722, angle = 128.2855, collision = h0046B1
x = 432.4724, y = -375.9295, z = 340.1692, angle = 143.8255, collision = h0046B1
x = 431.6899, y = -375.9295, z = 341.0718, angle = 169.1565, collision = h0046B1
x = 431.4089, y = -375.9296, z = 342.3559, angle = -164.9081, collision = h0046B1
x = 431.6048, y = -375.9296, z = 343.5793, angle = -152.1776, collision = h0046B1
x = 432.2171, y = -375.9296, z = 344.5168, angle = -108.9435, collision = h0046B1
x = 433.3503, y = -375.9296, z = 345.0699, angle = -92.37265, collision = h0046B1
x = 434.5684, y = -375.9296, z = 345.2077, angle = -169.7669, collision = h0046B1
x = 434.9541, y = -375.9296, z = 346.4558, angle = 170.1094, collision = h0046B1
x = 434.7962, y = -375.9296, z = 347.6596, angle = -150.0389, collision = h0046B1
x = 435.414, y = -375.9296, z = 348.8642, angle = -121.0638, collision = h0046B1
x = 436.5699, y = -375.7922, z = 349.3443, angle = -29.9093, collision = h0046B1
x = 436.9848, y = -375.9296, z = 348.1283, angle = 24.61714, collision = h0046B1
x = 436.3592, y = -375.9296, z = 346.877, angle = 45.60769, collision = h0046B1
x = 435.6961, y = -375.9296, z = 345.7338, angle = -52.64887, collision = h0046B1
x = 436.7571, y = -375.8414, z = 345.0274, angle = -92.43721, collision = h0046B1
x = 438.1607, y = -375.9296, z = 345.0886, angle = -88.97663, collision = h0046B1
x = 439.0797, y = -375.9295, z = 344.4454, angle = 24.19662, collision = h0046B1
x = 438.5247, y = -375.9295, z = 343.2072, angle = 53.48966, collision = h0046B1
x = 437.3796, y = -375.9296, z = 342.4191, angle = 55.32269, collision = h0046B1
x = 436.5553, y = -375.9296, z = 341.4477, angle = -48.13118, collision = h4601B1
x = 437.6145, y = -375.9296, z = 340.6132, angle = -78.05634, collision = h0046B1
x = 438.9529, y = -375.9295, z = 340.2721, angle = -70.41492, collision = h0046B1
x = 440.2108, y = -375.9295, z = 339.8246, angle = -70.14127, collision = h0046B1
