x = 971.6805, y = -310.505, z = 569.1203, angle = 174.9162, collision = h0035B1
x = 889.46, y = -304.0695, z = 845.462, angle = 60.26247, collision = h0041B1
x = 888.5705, y = -304.3253, z = 844.9501, angle = 89.65826, collision = h0041B1
x = 887.3317, y = -304.5179, z = 845.1352, angle = 173.1379, collision = h0041B1
x = 887.2581, y = -304.2739, z = 846.5469, angle = -158.6678, collision = h0041B1
x = 887.9973, y = -303.9665, z = 849.2196, angle = 170.7379, collision = h0041B1
x = 888.5244, y = -304.0414, z = 850.1683, angle = -130.6797, collision = h0041B1
x = 889.3405, y = -304.0961, z = 850.7743, angle = -132.3928, collision = h0041B1
x = 890.4089, y = -303.8079, z = 851.4276, angle = -113.4507, collision = h0041B1
x = 891.6191, y = -303.3951, z = 851.9586, angle = -117.9134, collision = h0041B1
x = 892.4895, y = -303.0667, z = 852.5444, angle = -135.8832, collision = h0041B1
x = 893.2718, y = -302.9375, z = 853.354, angle = -151.7868, collision = h0041B1
x = 895.2286, y = -308.7339, z = 856.2294, angle = -151.7868, collision = h0041B1
x = 894.5895, y = -308.7065, z = 857.2198, angle = 149.545, collision = h0041B1
x = 893.8575, y = -308.6431, z = 858.3157, angle = 149.8704, collision = h0041B1
x = 893.0566, y = -308.726, z = 859.5681, angle = 137.6393, collision = h0041B1
x = 892.1619, y = -308.699, z = 860.5381, angle = 121.6435, collision = h0041B1
x = 890.9515, y = -308.6655, z = 861.399, angle = 119.2501, collision = h0041B1
x = 889.8154, y = -308.6125, z = 862.0707, angle = 122.1921, collision = h0041B1
x = 888.5416, y = -308.5247, z = 862.8381, angle = 117.4179, collision = h0041B1
x = 887.3369, y = -308.5036, z = 863.3429, angle = 81.46485, collision = h0041B1
x = 885.8586, y = -308.5354, z = 863.2453, angle = 98.98662, collision = h0041B1
x = 884.4419, y = -308.1797, z = 862.9194, angle = 132.2746, collision = h0041B1
x = 883.7354, y = -308.2728, z = 863.77, angle = -139.3926, collision = h0041B1
x = 884.9117, y = -308.3065, z = 864.5544, angle = -62.62374, collision = h0041B1
x = 887.4468, y = -308.1927, z = 862.1481, angle = -17.4552, collision = h0041B1
x = 888.7482, y = -308.248, z = 861.8122, angle = -95.87682, collision = h0041B1
x = 893.5073, y = -308.7244, z = 856.9006, angle = 77.30428, collision = h0041B1
x = 892.4763, y = -308.5278, z = 856.6487, angle = 72.25584, collision = h0041B1
x = 891.185, y = -308.3065, z = 856.2397, angle = 29.02098, collision = h0041B1
x = 890.447, y = -308.2315, z = 855.228, angle = 48.2572, collision = h0041B1
x = 889.6407, y = -308.3354, z = 854.0787, angle = 62.76964, collision = h0041B1
x = 888.4382, y = -308.6933, z = 853.4457, angle = 35.12822, collision = h0041B1
x = 887.5059, y = -308.9265, z = 852.7032, angle = 60.47825, collision = h0041B1
x = 886.4155, y = -308.9387, z = 852.8537, angle = 165.0471, collision = h0041B1
x = 886.2776, y = -308.5813, z = 854.0971, angle = 176.8463, collision = h0041B1
x = 886.173, y = -308.1306, z = 855.5793, angle = 165.0119, collision = h0041B1
x = 884.4819, y = -308.0702, z = 856.2242, angle = 48.74284, collision = h0041B1
x = 883.5132, y = -308.3252, z = 855.2719, angle = 9.721777, collision = h0041B1
x = 883.449, y = -308.7632, z = 854.0471, angle = -7.51915, collision = h0041B1
x = 883.6396, y = -309.2148, z = 852.722, angle = -4.957174, collision = h0041B1
x = 883.7273, y = -309.5707, z = 851.6397, angle = 20.30319, collision = h0041B1
x = 883.3863, y = -309.9018, z = 850.6911, angle = 24.46624, collision = h0041B1
x = 882.5792, y = -310.1292, z = 849.8888, angle = 124.6977, collision = h0041B1
x = 881.8822, y = -309.9228, z = 850.6313, angle = 160.5439, collision = h0041B1
x = 881.4418, y = -309.5985, z = 851.869, angle = 144.5677, collision = h0041B1
x = 880.6435, y = -309.2219, z = 853.1224, angle = 165.6761, collision = h0041B1
x = 880.3207, y = -308.8225, z = 854.3959, angle = -172.7612, collision = h0041B1
x = 880.4019, y = -308.4353, z = 855.6562, angle = -178.8906, collision = h0041B1
x = 880.0651, y = -308.1458, z = 856.8696, angle = 146.4787, collision = h0041B1
x = 879.176, y = -307.7876, z = 858.0558, angle = 115.4849, collision = h0041B1
x = 878.2541, y = -307.8415, z = 858.5027, angle = 114.9754, collision = h0041B1
x = 877.1379, y = -308.1551, z = 858.5774, angle = 137.1974, collision = h0041B1
x = 876.3396, y = -308.149, z = 859.6246, angle = -173.2744, collision = h0041B1
x = 876.3146, y = -307.8617, z = 860.9296, angle = 141.2519, collision = h0041B1
x = 875.2774, y = -308.2386, z = 861.9078, angle = 92.88718, collision = h0041B1
x = 874.0229, y = -308.5149, z = 861.8193, angle = 36.8548, collision = h0041B1
x = 873.0528, y = -308.5645, z = 860.7183, angle = 119.274, collision = h0041B1
x = 871.8773, y = -308.6739, z = 861.2101, angle = 78.9062, collision = h0041B1
x = 870.7377, y = -308.6269, z = 860.8985, angle = 29.53872, collision = h0041B1
x = 870.1732, y = -308.5035, z = 859.8163, angle = 5.678469, collision = h0041B1
x = 869.8286, y = -308.438, z = 858.6259, angle = 88.58527, collision = h0041B1
x = 868.7042, y = -308.488, z = 858.4963, angle = 66.96244, collision = h0041B1
x = 867.4988, y = -308.3754, z = 857.9433, angle = -20.67052, collision = h0041B1
x = 867.837, y = -308.395, z = 856.6208, angle = 7.710983, collision = h0041B1
x = 867.8629, y = -308.5253, z = 855.3571, angle = 7.710983, collision = h0041B1
x = 868.4965, y = -308.7489, z = 854.4578, angle = -67.97636, collision = h0041B1
x = 869.4523, y = -308.8743, z = 853.8938, angle = -9.431808, collision = h0041B1
x = 869.7141, y = -309.2563, z = 852.6718, angle = -12.05946, collision = h0041B1
x = 870.2711, y = -309.6788, z = 851.4454, angle = -76.35734, collision = h0041B1
x = 871.2897, y = -309.8495, z = 851.174, angle = -110.0594, collision = h0041B1
x = 872.2767, y = -309.8627, z = 851.488, angle = -126.0658, collision = h0041B1
x = 873.3972, y = -309.7852, z = 852.1236, angle = -113.5349, collision = h0041B1
x = 874.6024, y = -309.5778, z = 852.6489, angle = -99.89091, collision = h0041B1
x = 876.0581, y = -309.3984, z = 852.9402, angle = -58.22056, collision = h0041B1
x = 877.3398, y = -309.3779, z = 852.7518, angle = -112.4355, collision = h0041B1
x = 878.515, y = -309.2428, z = 853.1886, angle = -78.21424, collision = h0041B1
x = 880.8636, y = -309.8, z = 850.9778, angle = -7.707896, collision = h0041B1
x = 880.8427, y = -310.1285, z = 849.6441, angle = 0.5940625, collision = h0041B1
x = 880.8972, y = -310.4302, z = 848.2368, angle = 4.399161, collision = h0041B1
x = 880.7205, y = -310.6304, z = 846.918, angle = 85.57546, collision = h0041B1
x = 879.5416, y = -310.794, z = 846.6433, angle = 73.92991, collision = h0041B1
x = 878.2874, y = -310.8751, z = 846.3001, angle = 78.19568, collision = h0041B1
x = 876.8578, y = -311.0734, z = 845.9774, angle = 91.12376, collision = h0041B1
x = 875.5818, y = -311.1166, z = 846.1709, angle = 134.0784, collision = h0041B1
x = 874.3249, y = -311.1131, z = 846.9037, angle = 93.13632, collision = h0041B1
x = 873.0396, y = -311.0058, z = 847.1219, angle = 143.7087, collision = h0041B1
x = 872.2112, y = -310.7605, z = 848.3286, angle = -169.3159, collision = h0041B1
x = 872.3668, y = -310.4963, z = 849.6345, angle = 161.1451, collision = h0041B1
x = 869.1718, y = -309.7855, z = 850.7983, angle = -13.55172, collision = h0041B1
x = 869.3627, y = -310.2404, z = 849.3316, angle = 64.06011, collision = h0041B1
x = 868.386, y = -310.275, z = 848.6311, angle = 82.23891, collision = h0041B1
x = 867.3543, y = -310.1864, z = 848.3875, angle = -0.3063067, collision = h0041B1
x = 866.7958, y = -310.4513, z = 847.0218, angle = 65.15776, collision = h0041B1
x = 866.0148, y = -310.3868, z = 846.3112, angle = 6.984237, collision = h0041B1
x = 864.7377, y = -310.4305, z = 844.7338, angle = -0.2171181, collision = h0041B1
x = 864.7559, y = -310.5495, z = 843.3273, angle = -3.444369, collision = h0041B1
x = 864.7817, y = -310.6139, z = 842.2403, angle = -2.861439, collision = h0041B1
x = 864.7994, y = -310.7477, z = 841.2131, angle = -19.50806, collision = h0041B1
x = 865.2808, y = -310.9316, z = 839.9808, angle = -36.73896, collision = h0041B1
x = 866.1771, y = -311.0451, z = 838.7932, angle = -63.28381, collision = h0041B1
x = 867.318, y = -311.1234, z = 838.2523, angle = -113.9074, collision = h0041B1
x = 868.7605, y = -311.187, z = 838.7774, angle = -84.07482, collision = h0041B1
x = 870.1862, y = -311.2361, z = 838.7714, angle = -132.7388, collision = h0041B1
x = 871.2684, y = -311.0739, z = 839.646, angle = -112.5376, collision = h0041B1
x = 872.4838, y = -311.0599, z = 840.0483, angle = -41.50102, collision = h0041B1
x = 873.3698, y = -310.8023, z = 839.092, angle = -30.30282, collision = h0041B1
x = 874.8806, y = -310.2164, z = 839.1756, angle = -100.4874, collision = h0041B1
x = 875.9046, y = -309.8105, z = 839.3604, angle = -100.4311, collision = h0041B1
x = 877.0481, y = -309.6083, z = 839.632, angle = -114.0346, collision = h0041B1
x = 874.9339, y = -310.3572, z = 838.0563, angle = 54.04486, collision = h0041B1
x = 873.9131, y = -310.7544, z = 837.2233, angle = 73.2963, collision = h0041B1
x = 872.9084, y = -310.9043, z = 836.7908, angle = 36.11584, collision = h0041B1
x = 871.9639, y = -311.0915, z = 835.7834, angle = 27.48669, collision = h0041B1
x = 871.449, y = -311.2666, z = 834.6667, angle = 42.34381, collision = h0041B1
x = 870.8659, y = -311.0172, z = 833.8283, angle = 53.85743, collision = h0041B1
x = 870.067, y = -310.8269, z = 833.1832, angle = 50.98813, collision = h0041B1
x = 869.2737, y = -310.6892, z = 832.545, angle = 33.5452, collision = h0041B1
x = 868.4022, y = -310.3261, z = 831.5939, angle = 64.80029, collision = h0052B1
x = 868.8317, y = -309.9333, z = 830.5485, angle = -28.33606, collision = h0052B1
x = 869.3887, y = -309.5478, z = 829.5153, angle = -19.66315, collision = h0052B1
x = 869.8069, y = -308.9792, z = 828.3425, angle = -24.61514, collision = h0052B1
x = 870.278, y = -308.3545, z = 826.9981, angle = 21.08285, collision = h0052B1
x = 869.9868, y = -307.8893, z = 825.9471, angle = 9.595828, collision = h0052B1
x = 869.6288, y = -307.5559, z = 824.9517, angle = -29.54911, collision = h0052B1
x = 870.2422, y = -307.2407, z = 823.7359, angle = -46.49464, collision = h0052B1
x = 871.0988, y = -307.1083, z = 822.8331, angle = 13.29738, collision = h0052B1
x = 871.061, y = -306.907, z = 821.7706, angle = 22.14715, collision = h0052B1
x = 870.2253, y = -307.0738, z = 820.992, angle = 58.74203, collision = h0052B1
x = 869.2751, y = -307.4075, z = 820.6511, angle = 21.32818, collision = h0052B1
x = 868.7742, y = -307.7996, z = 819.7173, angle = -37.74651, collision = h0052B1
x = 869.3915, y = -307.7975, z = 818.6591, angle = -26.3187, collision = h0052B1
x = 869.9745, y = -307.9053, z = 817.5182, angle = 19.15865, collision = h0052B1
x = 869.6252, y = -307.8637, z = 816.3035, angle = 29.04263, collision = h0052B1
x = 869.1281, y = -308.3735, z = 815.5104, angle = 29.57348, collision = h0052B1
x = 868.5577, y = -308.7903, z = 814.5033, angle = 30.90908, collision = h0052B1
x = 867.8522, y = -309.1163, z = 813.3199, angle = -13.82128, collision = h0052B1
x = 867.9984, y = -309.3539, z = 812.1168, angle = -73.46692, collision = h0052B1
x = 868.9622, y = -309.2102, z = 811.766, angle = -84.62327, collision = h0052B1
x = 870.3769, y = -308.8338, z = 811.6109, angle = -35.59369, collision = h0052B1
x = 871.0839, y = -308.7669, z = 810.7877, angle = 32.16638, collision = h0052B1
x = 870.5325, y = -309.2713, z = 809.5931, angle = -13.73876, collision = h0052B1
x = 870.6799, y = -309.6446, z = 808.2426, angle = -0.7100938, collision = h0052B1
x = 870.8151, y = -309.9614, z = 807.1224, angle = 7.238183, collision = h0052B1
x = 870.6409, y = -310.4485, z = 805.7742, angle = 36.14085, collision = h0052B1
x = 869.8694, y = -311.0037, z = 804.451, angle = 9.555052, collision = h0052B1
x = 869.5586, y = -311.2866, z = 803.0845, angle = -14.41652, collision = h0052B1
x = 870.0632, y = -311.3117, z = 801.9366, angle = -57.14742, collision = h0052B1
x = 870.8719, y = -311.2513, z = 801.3389, angle = -73.23734, collision = h0052B1
x = 872.0945, y = -310.9976, z = 800.9546, angle = -52.1982, collision = h0052B1
x = 873.288, y = -310.7814, z = 800.1111, angle = -43.53731, collision = h0052B1
x = 874.2881, y = -310.396, z = 799.0594, angle = -40.68169, collision = h0052B1
x = 875.1023, y = -310.075, z = 798.112, angle = -40.7187, collision = h0044B1
x = 875.9558, y = -309.8421, z = 797.1257, angle = -40.21614, collision = h0044B1
x = 876.6893, y = -309.6794, z = 796.3037, angle = -44.60334, collision = h0044B1
x = 877.6725, y = -309.4211, z = 795.4087, angle = -65.42205, collision = h0044B1
x = 878.5784, y = -309.1593, z = 794.5783, angle = -40.82397, collision = h0044B1
x = 879.4145, y = -308.94, z = 793.5236, angle = -34.9213, collision = h0044B1
x = 880.1656, y = -308.7937, z = 792.3952, angle = -7.385005, collision = h0044B1
x = 880.3199, y = -308.9164, z = 791.032, angle = 6.664585, collision = h0044B1
x = 880.3437, y = -308.8971, z = 789.6642, angle = -32.35332, collision = h0044B1
x = 880.9661, y = -308.6164, z = 788.5836, angle = 7.23343, collision = h0044B1
x = 880.9282, y = -308.6468, z = 787.5439, angle = 12.2918, collision = h0044B1
x = 880.6725, y = -308.7308, z = 786.3428, angle = -5.566905, collision = h0044B1
x = 880.5828, y = -308.7221, z = 785.2536, angle = -4.350475, collision = h0044B1
x = 880.6499, y = -308.6844, z = 783.9456, angle = 18.1456, collision = h0044B1
x = 880.2416, y = -308.8025, z = 782.7068, angle = 14.80853, collision = h0044B1
x = 879.928, y = -308.8915, z = 781.6505, angle = -14.93164, collision = h0044B1
x = 880.0995, y = -309.0019, z = 780.3991, angle = -20.43705, collision = h0044B1
x = 880.4614, y = -309.0936, z = 779.4165, angle = -22.20825, collision = h0044B1
x = 880.957, y = -309.1952, z = 778.1903, angle = -25.93647, collision = h0044B1
x = 881.4116, y = -309.3179, z = 777.2268, angle = -31.22776, collision = h0044B1
x = 882.0366, y = -309.562, z = 776.0833, angle = 23.71085, collision = h0044B1
x = 881.5928, y = -309.6211, z = 774.7208, angle = 4.72996, collision = h0044B1
x = 881.3376, y = -309.6686, z = 773.4503, angle = -12.59681, collision = h0044B1
x = 881.1368, y = -309.7182, z = 772.1896, angle = 81.56331, collision = h0044B1
x = 879.7222, y = -310.0221, z = 771.9306, angle = 87.18728, collision = h0044B1
x = 878.291, y = -310.378, z = 771.8635, angle = 86.90481, collision = h0044B1
x = 877.0804, y = -310.6708, z = 771.7973, angle = 90.0879, collision = h0044B1
x = 876.0518, y = -310.9163, z = 771.7805, angle = 83.87985, collision = h0044B1
x = 875.0266, y = -311.1643, z = 771.7008, angle = 11.89923, collision = h0044B1
x = 874.6318, y = -311.3165, z = 770.7146, angle = -41.66251, collision = h0044B1
x = 875.2526, y = -311.1847, z = 769.8994, angle = -29.54213, collision = h0044B1
x = 875.7878, y = -311.101, z = 768.6357, angle = 38.56765, collision = h0044B1
x = 874.988, y = -311.4881, z = 767.4589, angle = 34.91093, collision = h0044B1
x = 874.1788, y = -311.7789, z = 766.2989, angle = 33.58236, collision = h0044B1
x = 873.5298, y = -311.9681, z = 765.2338, angle = 18.06968, collision = h0044B1
x = 873.061, y = -312.1823, z = 763.7687, angle = 10.18227, collision = h0044B1
x = 872.8326, y = -312.3964, z = 762.522, angle = 7.391112, collision = h0044B1
x = 872.6362, y = -312.5723, z = 761.0286, angle = 26.05404, collision = h0044B1
x = 872.1504, y = -312.6653, z = 759.8771, angle = 57.30417, collision = h0044B1
x = 871.3108, y = -312.6955, z = 759.2844, angle = 57.27784, collision = h0044B1
x = 870.1662, y = -312.7451, z = 758.5508, angle = 57.08839, collision = h0044B1
x = 868.887, y = -312.71, z = 757.633, angle = 20.44774, collision = h0044B1
x = 868.3433, y = -312.6529, z = 756.396, angle = 16.64189, collision = h0044B1
x = 867.9468, y = -312.4998, z = 755.0962, angle = 31.00574, collision = h0044B1
x = 867.1567, y = -312.3579, z = 753.8057, angle = 45.13, collision = h0044B1
x = 866.2214, y = -312.2644, z = 752.8716, angle = 51.77571, collision = h0044B1
x = 865.363, y = -312.2527, z = 752.1809, angle = 56.75631, collision = h0044B1
x = 864.2184, y = -312.2771, z = 751.4486, angle = 73.82164, collision = h0044B1
x = 862.9266, y = -312.3416, z = 751.0879, angle = 83.78625, collision = h0044B1
x = 861.5385, y = -312.4016, z = 750.9387, angle = 84.15044, collision = h0044B1
x = 860.5172, y = -312.3891, z = 750.8184, angle = 49.76043, collision = h0044B1
x = 859.4716, y = -312.421, z = 749.9715, angle = 37.83352, collision = h0044B1
x = 858.6414, y = -312.6257, z = 748.8951, angle = 36.66887, collision = h0044B1
x = 857.7438, y = -313.0566, z = 747.8605, angle = 76.23529, collision = h0044B1
x = 856.7597, y = -313.1775, z = 747.5709, angle = 82.99455, collision = h0044B1
x = 855.392, y = -313.2766, z = 747.4203, angle = 73.25658, collision = h0044B1
x = 853.9717, y = -313.3341, z = 747.0142, angle = 86.46014, collision = h0044B1
x = 852.6705, y = -313.356, z = 746.9163, angle = 89.36518, collision = h0044B1
x = 851.1948, y = -313.3693, z = 746.9175, angle = 87.93192, collision = h0044B1
x = 850.1304, y = -312.9397, z = 746.8448, angle = 78.65918, collision = h0044B1
x = 848.6721, y = -312.9779, z = 746.5491, angle = 75.81303, collision = h0044B1
x = 847.4105, y = -313.2411, z = 746.1655, angle = 69.54439, collision = h0044B1
x = 846.008, y = -313.9324, z = 745.6725, angle = 77.09793, collision = h0044B1
x = 844.7172, y = -314.3843, z = 745.3934, angle = 90.75487, collision = h0044B1
x = 843.2375, y = -314.8021, z = 745.4697, angle = 110.8993, collision = h0044B1
x = 842.0121, y = -315.1133, z = 745.955, angle = 111.513, collision = h0044B1
x = 840.6909, y = -315.3606, z = 746.6224, angle = 164.6059, collision = h0044B1
x = 840.191, y = -315.3736, z = 747.8289, angle = 144.8972, collision = h0044B1
x = 839.3605, y = -315.4279, z = 749.0553, angle = 131.0467, collision = h0044B1
x = 838.3631, y = -315.5901, z = 748.6953, angle = 99.33349, collision = h0044B1
